UNITCD,PLT_CN,PHYSCLCD
6,59823724010538,22
1,59844572010538,22
1,59847831010538,23
1,59849167010538,21
1,59841494010538,22
1,59856373010538,23
1,59856486010538,22
1,59856779010538,22
2,59846543010538,22
2,59839708010538,22
2,59843811010538,22
2,59860706010538,23
2,59860922010538,22
3,59847402010538,22
3,59848473010538,22
3,59850329010538,22
3,59837211010538,22
3,59838591010538,22
3,59839864010538,22
3,59840725010538,22
3,59851027010538,22
3,59851257010538,22
3,59851291010538,22
3,59851446010538,23
3,59853305010538,22
3,59853037010538,22
3,59853741010538,22
3,59853635010538,22
3,59859247010538,22
3,59859141010538,22
3,59859396010538,22
4,59845298010538,21
4,59845940010538,21
4,59841068010538,22
4,59855285010538,22
4,59858120010538,22
5,59837710010538,22
6,59833962010538,21
6,59837898010538,21
6,59852621010538,21
6,59857666010538,21
6,59861787010538,21
1,59883474010538,22
1,59886638010538,22
1,59874156010538,22
1,59876954010538,21
1,59878760010538,22
1,59865858010538,22
1,59867354010538,22
1,59867398010538,22
2,59884752010538,22
2,59884622010538,22
2,59877487010538,22
2,59882713010538,22
2,59862683010538,22
2,59871194010538,22
2,59871445010538,22
2,59871337010538,22
3,59887580010538,22
3,59877858010538,22
3,59879090010538,22
3,59869543010538,22
3,59869656010538,22
4,59884306010538,21
4,59868841010538,21
4,59869097010538,21
4,59868956010538,21
5,59886364010538,22
5,59872970010538,22
5,59875667010538,22
5,59862539010538,22
6,59881095010538,22
1,66403265010538,22
1,66401710010538,21
1,66405908010538,22
1,66408606010538,22
1,66411329010538,22
1,66411473010538,22
1,66417394010538,22
1,66418917010538,22
1,66419936010538,22
2,66399751010538,22
2,66409284010538,22
2,66413241010538,22
2,66413489010538,22
2,66416779010538,22
2,66422748010538,22
2,66422502010538,22
2,66422615010538,22
3,66410384010538,22
3,66414103010538,22
3,66415946010538,22
3,66416399010538,22
4,66403808010538,22
4,66398895010538,21
4,66406183010538,22
4,66406311010538,21
4,66410907010538,22
4,66412167010538,21
4,66412678010538,21
4,66420530010538,22
4,66420399010538,22
4,66421316010538,21
4,66423819010538,22
5,66407202010538,22
6,66415077010538,22
6,66424420010538,22
1,72749149010538,22
1,72739043010538,22
1,72776040010538,24
1,72779180010538,22
1,72782719010538,22
1,72782061010538,22
1,72782281010538,22
1,72782387010538,22
1,72782528010538,22
1,72782172010538,22
1,72781961010538,22
1,72759943010538,22
1,72762772010538,22
1,72762656010538,22
1,72762356010538,22
1,72762257010538,22
1,72764237010538,22
1,72764090010538,22
1,72764318010538,22
2,72744899010538,22
2,72777118010538,22
2,72777282010538,22
2,72787047010538,22
2,72789683010538,22
2,72758580010538,22
2,72768581010538,22
2,72768961010538,22
2,72768820010538,22
2,72770575010538,22
2,72770773010538,22
2,72770674010538,22
3,72746355010538,22
3,72751177010538,22
3,72751268010538,22
3,72773065010538,22
3,72773128010538,22
3,72773004010538,24
3,72775387010538,22
3,72775428010538,22
3,72777662010538,22
3,72779986010538,22
3,72788812010538,22
3,72788257010538,22
3,72788713010538,22
3,72788328010538,22
3,72756603010538,22
3,72757444010538,22
3,72757144010538,22
3,72767276010538,22
3,72767095010538,22
4,72741914010538,21
4,72742188010538,22
4,72750167010538,22
4,72750320010538,22
4,72752037010538,21
4,72752218010538,21
4,72739980010538,21
4,72740082010538,22
4,72739861010538,22
4,72740268010538,22
4,72740217010538,34
4,72778124010538,21
4,72784408010538,21
4,72786307010538,21
4,72760503010538,21
4,72760386010538,25
4,72761547010538,22
4,72765268010538,24
4,72771277010538,22
5,72753971010538,22
5,72754239010538,22
5,72773578010538,22
5,72773717010538,22
5,72789121010538,21
6,72748342010538,22
6,72780445010538,24
6,72783871010538,22
6,72784902010538,21
6,72755242010538,21
6,72755339010538,22
1,76388806010538,22
1,76388820010538,22
1,76388814010538,22
1,76388826010538,22
1,76388818010538,22
1,76388816010538,22
1,76388802010538,22
1,76388880010538,22
1,76388886010538,22
1,76388882010538,22
1,76388876010538,22
1,76388870010538,22
1,76388902010538,22
1,76388904010538,22
1,76388914010538,22
1,76388912010538,22
1,76388918010538,22
1,76388916010538,22
1,76388924010538,22
1,76388910010538,22
1,76388932010538,22
1,76388928010538,22
1,76388944010538,22
1,76388940010538,22
1,76388946010538,22
1,76388936010538,22
1,76388976010538,22
1,76388972010538,22
1,76388970010538,22
1,76388986010538,22
1,76388980010538,22
1,76389008010538,22
1,76388990010538,22
1,76388988010538,22
1,76389020010538,22
1,76389030010538,22
1,76389028010538,22
1,76389026010538,22
1,76389012010538,22
1,76389018010538,22
2,76389038010538,22
2,76389052010538,22
2,76389044010538,22
2,76389050010538,22
2,76389032010538,22
2,76389048010538,22
2,76389058010538,22
2,76389074010538,22
2,76389054010538,22
2,76389072010538,22
2,76389070010538,22
2,76389066010538,22
2,76389064010538,24
2,76389056010538,22
2,76389080010538,22
2,76389082010538,22
2,76389078010538,22
2,76389112010538,22
2,76389108010538,22
2,76389114010538,22
2,76389130010538,22
2,76389128010538,22
2,76389144010538,22
2,76389154010538,22
2,76389156010538,22
2,76389162010538,22
2,76389164010538,22
2,76389166010538,22
2,76389168010538,22
3,76389184010538,22
3,76389180010538,22
3,76389202010538,22
3,76389204010538,22
3,76389196010538,22
3,76389218010538,22
3,76389212010538,25
3,76389226010538,22
3,76389232010538,22
3,76389222010538,22
3,76389236010538,22
3,76389228010538,22
3,76389250010538,22
3,76389272010538,22
3,76389268010538,22
3,76389276010538,22
3,76389288010538,22
3,76389308010538,22
3,76389304010538,22
3,76389324010538,22
3,76389334010538,22
3,76389330010538,22
3,76389336010538,22
3,76389328010538,22
3,76389346010538,22
3,76389372010538,22
3,76389366010538,22
3,76389404010538,22
4,76389426010538,21
4,76389444010538,24
4,76389458010538,22
4,76389468010538,22
4,76389456010538,22
4,76389478010538,21
4,76389494010538,22
4,76389508010538,22
4,76389548010538,22
4,76389570010538,21
4,76389580010538,22
4,76389620010538,22
4,76389648010538,22
4,76389664010538,22
4,76389688010538,22
4,76389704010538,22
4,76389750010538,22
5,76389760010538,22
5,76389778010538,22
5,76389814010538,21
5,76389800010538,24
5,76389854010538,21
5,76389852010538,22
5,76389848010538,21
5,76389900010538,21
5,76389914010538,22
5,76389924010538,22
5,76389932010538,22
5,76390032010538,21
5,76390064010538,22
5,76390080010538,22
6,76390114010538,22
6,76390134010538,22
6,76390128010538,22
6,76390160010538,24
6,76390226010538,21
6,76390278010538,22
6,76390328010538,21
6,76390348010538,21
6,76390532010538,22
1,109828419010661,22
1,109828423010661,22
1,109828431010661,22
1,109828319010661,22
1,109828323010661,22
1,109828425010661,22
1,109828427010661,22
1,109828637010661,22
1,109828533010661,22
1,109828741010661,22
1,109828623010661,21
1,109828633010661,21
1,109827985010661,22
1,109827993010661,22
1,109827987010661,22
1,109829111010661,22
1,109828421010661,22
1,109828205010661,22
1,109829129010661,22
1,109828083010661,22
1,109827999010661,22
1,109829113010661,23
1,109828097010661,22
1,109828091010661,22
1,109828309010661,22
1,109828417010661,22
1,109829159010661,22
1,109829323010661,22
1,109829231010661,22
1,109829245010661,25
1,109828207010661,22
1,109828299010661,22
1,109828313010661,22
1,109828217010661,22
1,109828219010661,22
1,109828321010661,22
1,109828213010661,22
1,109828211010661,22
2,109827963010661,22
2,109827835010661,22
2,109827965010661,22
2,109827959010661,22
2,109828189010661,22
2,109828069010661,22
2,109828197010661,22
2,109827977010661,22
2,109829297010661,22
2,109827841010661,22
2,109829109010661,22
2,109827979010661,22
2,109827981010661,22
2,109827821010661,22
2,109827947010661,22
2,109827823010661,22
2,109827945010661,22
2,109827819010661,22
2,109827825010661,22
2,109828057010661,22
2,109827957010661,22
2,109828077010661,22
2,109828073010661,22
2,109828195010661,22
2,109829303010661,22
2,109829287010661,22
2,109827831010661,22
2,109827641010661,22
2,109829295010661,22
3,109827623010661,22
3,109827621010661,22
3,109827703010661,22
3,109827777010661,22
3,109827679010661,22
3,109829121010661,22
3,109829119010661,22
3,109828045010661,22
3,109828157010661,32
3,109828041010661,22
3,109829307010661,22
3,109827929010661,22
3,109827807010661,22
3,109827705010661,22
3,109827813010661,22
3,109827681010661,22
3,109827689010661,22
3,109827687010661,22
3,109829207010661,22
3,109829093010661,22
3,109827607010661,22
3,109827605010661,22
3,109827635010661,22
3,109827713010661,22
3,109827627010661,22
3,109827601010661,22
3,109827639010661,22
3,109828053010661,22
3,109829117010661,22
3,109827933010661,22
3,109828051010661,22
3,109827943010661,22
3,109828049010661,22
3,109829293010661,22
3,109827715010661,22
3,109829301010661,22
3,109827923010661,22
3,109827907010661,22
3,109827801010661,22
4,109828241010661,22
4,109827849010661,21
4,109827855010661,22
4,109827735010661,21
4,109827737010661,22
4,109829095010661,21
4,109827767010661,21
4,109827667010661,22
4,109827859010661,22
4,109827863010661,21
4,109829219010661,22
4,109827769010661,21
4,109829135010661,22
4,109827883010661,22
4,109828019010661,24
4,109827647010661,22
4,109827753010661,21
4,109827649010661,21
4,109828143010661,22
4,109828141010661,22
5,109828951010661,22
5,109828855010661,24
5,109828597010661,24
5,109829127010661,22
5,109828499010661,25
5,109828831010661,21
5,109829191010661,22
5,109829175010661,21
6,109829277010661,21
6,109829047010661,22
6,109828967010661,21
6,109828767010661,21
6,109828693010661,22
6,109828871010661,21
6,109828649010661,21
6,109828745010661,21
6,109828667010661,21
6,109829041010661,21
6,109828757010661,21
1,144954035010661,22
1,144954957010661,22
1,144953939010661,22
1,144954879010661,22
1,144954037010661,22
1,144954041010661,22
1,144954161010661,22
1,144954971010661,21
1,144953451010661,22
1,144954933010661,22
1,144954147010661,21
1,144954151010661,21
1,144954149010661,22
1,144953697010661,21
1,144953693010661,22
1,144953705010661,22
1,144953695010661,22
1,144953797010661,22
1,144953715010661,22
1,144953581010661,22
1,144953583010661,22
1,144953921010661,22
1,144954939010661,22
1,144953905010661,22
1,144954877010661,22
1,144953923010661,21
1,144953925010661,22
1,144953711010661,22
1,144953929010661,22
1,144953803010661,22
1,144953809010661,22
2,144954831010661,22
2,144953553010661,22
2,144953787010661,22
2,144953785010661,22
2,144953671010661,22
2,144954947010661,22
2,144953669010661,22
2,144953783010661,22
2,144953447010661,22
2,144953441010661,22
2,144953555010661,22
2,144953443010661,22
2,144953425010661,22
2,144953665010661,22
2,144954847010661,22
2,144953685010661,22
2,144953679010661,22
2,144953789010661,22
2,144953791010661,22
2,144954721010661,23
2,144954825010661,23
2,144953335010661,22
3,144953311010661,22
3,144953305010661,22
3,144953287010661,22
3,144953639010661,22
3,144954855010661,22
3,144953647010661,25
3,144953643010661,22
3,144953635010661,22
3,144953525010661,22
3,144953415010661,22
3,144953401010661,22
3,144953519010661,22
3,144953399010661,22
3,144953293010661,22
3,144953391010661,22
3,144953633010661,22
3,144953753010661,22
3,144954743010661,22
3,144953283010661,22
3,144953231010661,22
3,144953281010661,22
3,144953285010661,22
3,144953271010661,22
3,144953239010661,22
3,144953313010661,22
3,144953319010661,22
3,144953317010661,22
3,144954911010661,22
3,144953527010661,22
3,144953523010661,22
3,144953331010661,22
3,144953419010661,22
3,144953411010661,22
3,144953627010661,22
3,144953513010661,22
3,144953509010661,22
3,144954829010661,22
3,144953507010661,22
4,144953841010661,22
4,144953961010661,22
4,144953837010661,22
4,144953453010661,21
4,144953349010661,21
4,144953347010661,21
4,144953341010661,22
4,144953345010661,21
4,144953265010661,22
4,144953597010661,22
4,144954851010661,22
4,144953817010661,21
4,144953729010661,22
4,144953487010661,21
4,144954817010661,21
4,144953355010661,21
4,144954921010661,21
5,144954325010661,22
5,144954243010661,22
5,144954625010661,24
5,144953777010661,22
5,144953779010661,22
5,144954455010661,22
5,144953761010661,22
5,144954533010661,21
5,144954347010661,23
6,144954497010661,21
6,144954883010661,21
6,144954651010661,21
6,144954093010661,22
6,144954633010661,21
6,144953855010661,21
6,144953973010661,22
6,144953853010661,22
6,144954311010661,22
6,144954969010661,22
6,144954653010661,21
6,144954521010661,21
1,168995687010661,21
1,168995805010661,22
1,168995681010661,24
1,168995801010661,22
1,168996639010661,21
1,168996017010661,22
1,168995905010661,21
1,168995235010661,22
1,168995231010661,22
1,168995225010661,22
1,168995219010661,22
1,168995097010661,22
1,168995895010661,21
1,168995781010661,24
1,168995465010661,22
1,168995341010661,22
1,168995463010661,22
1,168995237010661,22
1,168996379010661,22
1,168995233010661,22
1,168996613010661,22
1,168995467010661,22
1,168995673010661,22
1,168995663010661,22
1,168996499010661,22
1,168995459010661,22
1,168995661010661,22
1,168995667010661,22
1,168995549010661,22
1,168995473010661,22
1,168995569010661,22
1,168995359010661,22
1,168995355010661,22
2,168995201010661,24
2,168995323010661,22
2,168995321010661,22
2,168995319010661,22
2,168995451010661,22
2,168995325010661,22
2,168995457010661,22
2,168995199010661,22
2,168995445010661,22
2,168995209010661,22
2,168995093010661,22
2,168995193010661,22
2,168995189010661,22
2,168995317010661,22
2,168996487010661,22
2,168995455010661,22
2,168995331010661,22
2,168995335010661,22
2,168994975010661,22
2,168994927010661,22
2,168995085010661,22
2,168994977010661,22
3,168994967010661,22
3,168996591010661,22
3,168996355010661,22
3,168994949010661,22
3,168995411010661,22
3,168995289010661,22
3,168996619010661,22
3,168996607010661,22
3,168995175010661,22
3,168994889010661,22
3,168994895010661,22
3,168994917010661,22
3,168994915010661,22
3,168994971010661,22
3,168994913010661,22
3,168994909010661,22
3,168995307010661,22
3,168995301010661,22
3,168995297010661,22
3,168995065010661,22
3,168996479010661,22
3,168995151010661,22
3,168995041010661,22
3,168995157010661,22
4,168995507010661,22
4,168995501010661,22
4,168995495010661,24
4,168994985010661,22
4,168994989010661,21
4,168994991010661,21
4,168994941010661,22
4,168994947010661,22
4,168996369010661,21
4,168995119010661,22
4,168995241010661,21
4,168995249010661,22
4,168995115010661,21
4,168995245010661,22
4,168996381010661,22
4,168995107010661,21
4,168995583010661,24
4,168995491010661,22
4,168996501010661,22
4,168996371010661,21
4,168995009010661,25
4,168995255010661,22
4,168995595010661,22
4,168995143010661,22
4,168995147010661,22
4,168995021010661,22
4,168996539010661,22
4,168996483010661,21
4,168994999010661,21
4,168996587010661,22
4,168995391010661,22
5,168995985010661,24
5,168995761010661,21
5,168995627010661,22
5,168996193010661,22
5,168996197010661,22
5,168996641010661,22
5,168996459010661,22
5,168995427010661,22
5,168996081010661,22
5,168996279010661,21
6,168996243010661,22
6,168996551010661,22
6,168995959010661,22
6,168996559010661,22
6,168995731010661,22
6,168995811010661,21
6,168995839010661,22
1,222444191010661,22
1,222444229010661,22
1,222444185010661,22
1,222444025010661,22
1,222444743010661,22
1,222444463010661,21
1,222444537010661,22
1,222445005010661,22
1,222445073010661,22
1,222444469010661,22
1,222443447010661,22
1,222444473010661,22
1,222444481010661,22
1,222445065010661,22
1,222444467010661,22
1,222444655010661,22
1,222444651010661,22
1,222444479010661,22
1,222444657010661,22
1,222445087010661,22
1,222445089010661,22
1,222444289010661,22
1,222444181010661,22
1,222444287010661,22
1,222443365010661,22
1,222444275010661,22
1,222444281010661,22
1,222443459010661,22
1,222444295010661,22
1,222444223010661,22
1,222444291010661,22
1,222444367010661,22
1,222444475010661,22
1,222444369010661,22
2,222444621010661,22
2,222444771010661,22
2,222445067010661,22
2,222444623010661,22
2,222444635010661,22
2,222444409010661,22
2,222445069010661,22
2,222445091010661,22
2,222444775010661,22
2,222444773010661,22
2,222444837010661,22
2,222443355010661,22
2,222444751010661,22
2,222444755010661,22
2,222443437010661,22
2,222444513010661,22
2,222444507010661,22
2,222444523010661,22
2,222444419010661,22
2,222443441010661,22
2,222444531010661,22
2,222444535010661,22
2,222444529010661,22
2,222444525010661,22
2,222444763010661,22
2,222445081010661,22
2,222444767010661,22
2,222444929010661,23
2,222445095010661,22
2,222445097010661,23
3,222444953010661,22
3,222444915010661,22
3,222444841010661,22
3,222443345010661,22
3,222444945010661,22
3,222444899010661,22
3,222443479010661,22
3,222444593010661,22
3,222444589010661,22
3,222444455010661,22
